SNO,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,,Series_title_2,Series_title_3,Series_title_4,Series_title_5
771,BDCQ.SF1CC6CA,2021.06,1066.475,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
772,BDCQ.SF1CC6CA,2021.09,902.091,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
773,BDCQ.SF1CC6CA,2021.12,1175.036,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
774,BDCQ.SF1CC6CA,2022.03,1082.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
775,BDCQ.SF1CC6CA,2022.06,1178.75,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
776,BDCQ.SF1CC6CS,2016.06,901.961,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
777,BDCQ.SF1CC6CS,2016.09,890.588,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
778,BDCQ.SF1CC6CS,2016.12,889.965,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
779,BDCQ.SF1CC6CS,2017.03,894.972,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
780,BDCQ.SF1CC6CS,2017.06,882.803,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
781,BDCQ.SF1CC6CS,2017.09,904.768,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
782,BDCQ.SF1CC6CS,2017.12,917.814,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
783,BDCQ.SF1CC6CS,2018.03,880.116,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
784,BDCQ.SF1CC6CS,2018.06,895.725,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
785,BDCQ.SF1CC6CS,2018.09,925.124,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
786,BDCQ.SF1CC6CS,2018.12,890.832,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
787,BDCQ.SF1CC6CS,2019.03,941.735,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
788,BDCQ.SF1CC6CS,2019.06,943.859,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
789,BDCQ.SF1CC6CS,2019.09,923.622,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
790,BDCQ.SF1CC6CS,2019.12,914.609,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
791,BDCQ.SF1CC6CS,2020.03,923.564,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
792,BDCQ.SF1CC6CS,2020.06,721.919,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
793,BDCQ.SF1CC6CS,2020.09,1000.463,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
794,BDCQ.SF1CC6CS,2020.12,992.977,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
795,BDCQ.SF1CC6CS,2021.03,1030.791,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
796,BDCQ.SF1CC6CS,2021.06,1063.179,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
797,BDCQ.SF1CC6CS,2021.09,874.649,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
798,BDCQ.SF1CC6CS,2021.12,1139.348,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
799,BDCQ.SF1CC6CS,2022.03,1157.978,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
800,BDCQ.SF1CC6CS,2022.06,1175.336,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Seasonally adjusted,
801,BDCQ.SF1CC6CT,2016.06,886.455,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
802,BDCQ.SF1CC6CT,2016.09,896.613,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
803,BDCQ.SF1CC6CT,2016.12,891.264,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
804,BDCQ.SF1CC6CT,2017.03,889.53,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
805,BDCQ.SF1CC6CT,2017.06,889.732,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
806,BDCQ.SF1CC6CT,2017.09,904.678,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
807,BDCQ.SF1CC6CT,2017.12,907.103,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
808,BDCQ.SF1CC6CT,2018.03,890.658,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
809,BDCQ.SF1CC6CT,2018.06,897.13,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
810,BDCQ.SF1CC6CT,2018.09,914.033,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
811,BDCQ.SF1CC6CT,2018.12,922.136,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
812,BDCQ.SF1CC6CT,2019.03,935.489,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
813,BDCQ.SF1CC6CT,2019.06,941.95,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
814,BDCQ.SF1CC6CT,2019.09,925.593,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
815,BDCQ.SF1CC6CT,2019.12,915.661,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
816,BDCQ.SF1CC6CT,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
817,BDCQ.SF1CC6CT,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
818,BDCQ.SF1CC6CT,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
819,BDCQ.SF1CC6CT,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
820,BDCQ.SF1CC6CT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
821,BDCQ.SF1CC6CT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
822,BDCQ.SF1CC6CT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
823,BDCQ.SF1CC6CT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
824,BDCQ.SF1CC6CT,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
825,BDCQ.SF1CC6CT,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Non-Metallic Mineral Product Manufacturing,Current prices,Trend,
826,BDCQ.SF1CC7CA,2016.06,2432.778,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
827,BDCQ.SF1CC7CA,2016.09,2498.432,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
828,BDCQ.SF1CC7CA,2016.12,2499.28,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
829,BDCQ.SF1CC7CA,2017.03,2362.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
830,BDCQ.SF1CC7CA,2017.06,2677.296,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
831,BDCQ.SF1CC7CA,2017.09,2745.004,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
832,BDCQ.SF1CC7CA,2017.12,2640.204,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
833,BDCQ.SF1CC7CA,2018.03,2520.431,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
834,BDCQ.SF1CC7CA,2018.06,2831.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
835,BDCQ.SF1CC7CA,2018.09,2928.06,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
836,BDCQ.SF1CC7CA,2018.12,2860.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),,Metal Product Manufacturing,Current prices,Unadjusted,
